,workout_id,workout_title,description,start_time,end_time,exercise_index,excercise_title,notes,exercise_template_id,superset_id,set_index,set_type,weight_kg,reps,distance_meters,duration_seconds,rpe,id,title,type,primary_muscle_group,secondary_muscle_groups,equipment,is_custom
0,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,0,Squat (Barbell),"Miesien ciagnie, dlatego mniej serii",D04AC939,,0,warmup,20.0,10.0,,,,D04AC939,Squat (Barbell),weight_reps,quadriceps,"['hamstrings', 'glutes']",barbell,False
1,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,0,Squat (Barbell),"Miesien ciagnie, dlatego mniej serii",D04AC939,,1,warmup,40.0,10.0,,,,D04AC939,Squat (Barbell),weight_reps,quadriceps,"['hamstrings', 'glutes']",barbell,False
2,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,0,Squat (Barbell),"Miesien ciagnie, dlatego mniej serii",D04AC939,,2,normal,60.0,11.0,,,,D04AC939,Squat (Barbell),weight_reps,quadriceps,"['hamstrings', 'glutes']",barbell,False
3,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,0,Squat (Barbell),"Miesien ciagnie, dlatego mniej serii",D04AC939,,3,normal,70.0,8.0,,,,D04AC939,Squat (Barbell),weight_reps,quadriceps,"['hamstrings', 'glutes']",barbell,False
4,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,0,Squat (Barbell),"Miesien ciagnie, dlatego mniej serii",D04AC939,,4,normal,70.0,6.0,,,,D04AC939,Squat (Barbell),weight_reps,quadriceps,"['hamstrings', 'glutes']",barbell,False
5,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,0,Squat (Barbell),"Miesien ciagnie, dlatego mniej serii",D04AC939,,5,dropset,60.0,6.0,,,,D04AC939,Squat (Barbell),weight_reps,quadriceps,"['hamstrings', 'glutes']",barbell,False
6,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,1,Overhead Press (Barbell),Jeszcze zmenczon po incline bench pressie,7B8D84E8,,0,warmup,20.0,10.0,,,,7B8D84E8,Overhead Press (Barbell),weight_reps,shoulders,['triceps'],barbell,False
7,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,1,Overhead Press (Barbell),Jeszcze zmenczon po incline bench pressie,7B8D84E8,,1,normal,45.0,10.0,,,,7B8D84E8,Overhead Press (Barbell),weight_reps,shoulders,['triceps'],barbell,False
8,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,1,Overhead Press (Barbell),Jeszcze zmenczon po incline bench pressie,7B8D84E8,,2,failure,45.0,8.0,,,,7B8D84E8,Overhead Press (Barbell),weight_reps,shoulders,['triceps'],barbell,False
9,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,1,Overhead Press (Barbell),Jeszcze zmenczon po incline bench pressie,7B8D84E8,,3,normal,40.0,10.0,,,,7B8D84E8,Overhead Press (Barbell),weight_reps,shoulders,['triceps'],barbell,False
10,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,2,Lateral Raise (Dumbbell),Wolniej opuszczaj,422B08F1,,0,warmup,8.0,16.0,,,,422B08F1,Lateral Raise (Dumbbell),weight_reps,shoulders,[],dumbbell,False
11,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,2,Lateral Raise (Dumbbell),Wolniej opuszczaj,422B08F1,,1,failure,24.0,12.0,,,,422B08F1,Lateral Raise (Dumbbell),weight_reps,shoulders,[],dumbbell,False
12,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,2,Lateral Raise (Dumbbell),Wolniej opuszczaj,422B08F1,,2,normal,24.0,10.0,,,,422B08F1,Lateral Raise (Dumbbell),weight_reps,shoulders,[],dumbbell,False
13,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,2,Lateral Raise (Dumbbell),Wolniej opuszczaj,422B08F1,,3,normal,24.0,8.0,,,,422B08F1,Lateral Raise (Dumbbell),weight_reps,shoulders,[],dumbbell,False
14,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,2,Lateral Raise (Dumbbell),Wolniej opuszczaj,422B08F1,,4,dropset,16.0,7.0,,,,422B08F1,Lateral Raise (Dumbbell),weight_reps,shoulders,[],dumbbell,False
15,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,2,Lateral Raise (Dumbbell),Wolniej opuszczaj,422B08F1,,5,dropset,12.0,10.0,,,,422B08F1,Lateral Raise (Dumbbell),weight_reps,shoulders,[],dumbbell,False
16,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,3,Pull Up,Podchwyt,1B2B1E7C,,0,failure,,9.0,,,,1B2B1E7C,Pull Up,reps_only,lats,['upper_back'],machine,False
17,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,3,Pull Up,Podchwyt,1B2B1E7C,,1,normal,,9.0,,,,1B2B1E7C,Pull Up,reps_only,lats,['upper_back'],machine,False
18,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,3,Pull Up,Podchwyt,1B2B1E7C,,2,normal,,8.0,,,,1B2B1E7C,Pull Up,reps_only,lats,['upper_back'],machine,False
19,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,4,Dead Hang,,B9380898,,0,normal,,,,50.0,,B9380898,Dead Hang,duration,upper_back,[],none,False
20,339296cc-d094-48ec-91f1-ac30e0b0a080,FBW,,2024-08-31T11:12:53+00:00,2024-08-31T12:25:29+00:00,4,Dead Hang,,B9380898,,1,normal,,,,50.0,,B9380898,Dead Hang,duration,upper_back,[],none,False
21,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,0,Incline Bench Press (Barbell),Po trzeciej rozgrzewce byl hold 90,50DFDFAB,,0,warmup,20.0,10.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
22,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,0,Incline Bench Press (Barbell),Po trzeciej rozgrzewce byl hold 90,50DFDFAB,,1,warmup,40.0,6.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
23,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,0,Incline Bench Press (Barbell),Po trzeciej rozgrzewce byl hold 90,50DFDFAB,,2,warmup,60.0,5.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
24,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,0,Incline Bench Press (Barbell),Po trzeciej rozgrzewce byl hold 90,50DFDFAB,,3,failure,70.0,8.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
25,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,0,Incline Bench Press (Barbell),Po trzeciej rozgrzewce byl hold 90,50DFDFAB,,4,normal,70.0,6.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
26,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,0,Incline Bench Press (Barbell),Po trzeciej rozgrzewce byl hold 90,50DFDFAB,,5,normal,65.0,8.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
27,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,0,Incline Bench Press (Barbell),Po trzeciej rozgrzewce byl hold 90,50DFDFAB,,6,normal,60.0,8.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
28,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,1,Chest Fly (Dumbbell),,12017185,,0,warmup,10.0,10.0,,,,12017185,Chest Fly (Dumbbell),weight_reps,chest,[],dumbbell,False
29,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,1,Chest Fly (Dumbbell),,12017185,,1,normal,28.0,12.0,,,,12017185,Chest Fly (Dumbbell),weight_reps,chest,[],dumbbell,False
30,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,1,Chest Fly (Dumbbell),,12017185,,2,normal,32.0,10.0,,,,12017185,Chest Fly (Dumbbell),weight_reps,chest,[],dumbbell,False
31,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,1,Chest Fly (Dumbbell),,12017185,,3,normal,32.0,10.0,,,,12017185,Chest Fly (Dumbbell),weight_reps,chest,[],dumbbell,False
32,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,1,Chest Fly (Dumbbell),,12017185,,4,failure,32.0,7.0,,,,12017185,Chest Fly (Dumbbell),weight_reps,chest,[],dumbbell,False
33,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,2,Triceps Dip (Weighted),,10347BAC,,0,warmup,0.0,5.0,,,,10347BAC,Triceps Dip (Weighted),bodyweight_weighted,triceps,[],machine,False
34,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,2,Triceps Dip (Weighted),,10347BAC,,1,normal,10.0,9.0,,,,10347BAC,Triceps Dip (Weighted),bodyweight_weighted,triceps,[],machine,False
35,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,2,Triceps Dip (Weighted),,10347BAC,,2,normal,10.0,8.0,,,,10347BAC,Triceps Dip (Weighted),bodyweight_weighted,triceps,[],machine,False
36,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,2,Triceps Dip (Weighted),,10347BAC,,3,normal,10.0,6.0,,,,10347BAC,Triceps Dip (Weighted),bodyweight_weighted,triceps,[],machine,False
37,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,2,Triceps Dip (Weighted),,10347BAC,,4,dropset,0.0,3.0,,,,10347BAC,Triceps Dip (Weighted),bodyweight_weighted,triceps,[],machine,False
38,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,2,Triceps Dip (Weighted),,10347BAC,,5,normal,0.0,9.0,,,,10347BAC,Triceps Dip (Weighted),bodyweight_weighted,triceps,[],machine,False
39,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,3,Triceps Kickback (Cable),,EC3B69A3,,0,normal,18.0,10.0,,,,EC3B69A3,Triceps Kickback (Cable),weight_reps,triceps,[],machine,False
40,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,3,Triceps Kickback (Cable),,EC3B69A3,,1,normal,21.0,8.0,,,,EC3B69A3,Triceps Kickback (Cable),weight_reps,triceps,[],machine,False
41,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,3,Triceps Kickback (Cable),,EC3B69A3,,2,normal,18.0,9.0,,,,EC3B69A3,Triceps Kickback (Cable),weight_reps,triceps,[],machine,False
42,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,4,Leg Raise Parallel Bars,"Proste: 20, 20, 14, 0 przechodzimy do wolnego opuszczania",0482DA98,,0,normal,,20.0,,,,0482DA98,Leg Raise Parallel Bars,reps_only,abdominals,[],machine,False
43,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,4,Leg Raise Parallel Bars,"Proste: 20, 20, 14, 0 przechodzimy do wolnego opuszczania",0482DA98,,1,failure,,20.0,,,,0482DA98,Leg Raise Parallel Bars,reps_only,abdominals,[],machine,False
44,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,4,Leg Raise Parallel Bars,"Proste: 20, 20, 14, 0 przechodzimy do wolnego opuszczania",0482DA98,,2,normal,,20.0,,,,0482DA98,Leg Raise Parallel Bars,reps_only,abdominals,[],machine,False
45,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,4,Leg Raise Parallel Bars,"Proste: 20, 20, 14, 0 przechodzimy do wolnego opuszczania",0482DA98,,3,normal,,15.0,,,,0482DA98,Leg Raise Parallel Bars,reps_only,abdominals,[],machine,False
46,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,5,Cable Crunch,,23A48484,,0,normal,73.0,11.0,,,,23A48484,Cable Crunch,weight_reps,abdominals,[],machine,False
47,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,5,Cable Crunch,,23A48484,,1,normal,73.0,10.0,,,,23A48484,Cable Crunch,weight_reps,abdominals,[],machine,False
48,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,5,Cable Crunch,,23A48484,,2,normal,73.0,6.0,,,,23A48484,Cable Crunch,weight_reps,abdominals,[],machine,False
49,d3e0fd91-ad2a-4473-ab99-71b0f686c3cd,Klata triceps brzuch,,2024-08-29T17:20:50+00:00,2024-08-29T18:47:17+00:00,5,Cable Crunch,,23A48484,,3,dropset,68.0,4.0,,,,23A48484,Cable Crunch,weight_reps,abdominals,[],machine,False
50,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,0,Pendlay Row (Barbell),,018ADC12,,0,warmup,20.0,10.0,,,,018ADC12,Pendlay Row (Barbell),weight_reps,upper_back,[],barbell,False
51,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,0,Pendlay Row (Barbell),,018ADC12,,1,warmup,40.0,6.0,,,,018ADC12,Pendlay Row (Barbell),weight_reps,upper_back,[],barbell,False
52,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,0,Pendlay Row (Barbell),,018ADC12,,2,normal,50.0,10.0,,,,018ADC12,Pendlay Row (Barbell),weight_reps,upper_back,[],barbell,False
53,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,0,Pendlay Row (Barbell),,018ADC12,,3,normal,55.0,10.0,,,,018ADC12,Pendlay Row (Barbell),weight_reps,upper_back,[],barbell,False
54,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,0,Pendlay Row (Barbell),,018ADC12,,4,normal,60.0,10.0,,,,018ADC12,Pendlay Row (Barbell),weight_reps,upper_back,[],barbell,False
55,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,1,Seated Cable Row - V Grip (Cable),,0393F233,,0,warmup,50.0,10.0,,,,0393F233,Seated Cable Row - V Grip (Cable),weight_reps,upper_back,[],machine,False
56,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,1,Seated Cable Row - V Grip (Cable),,0393F233,,1,normal,70.0,9.0,,,,0393F233,Seated Cable Row - V Grip (Cable),weight_reps,upper_back,[],machine,False
57,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,1,Seated Cable Row - V Grip (Cable),,0393F233,,2,normal,70.0,7.0,,,,0393F233,Seated Cable Row - V Grip (Cable),weight_reps,upper_back,[],machine,False
58,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,1,Seated Cable Row - V Grip (Cable),,0393F233,,3,normal,60.0,8.0,,,,0393F233,Seated Cable Row - V Grip (Cable),weight_reps,upper_back,[],machine,False
59,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,1,Seated Cable Row - V Grip (Cable),,0393F233,,4,normal,60.0,8.0,,,,0393F233,Seated Cable Row - V Grip (Cable),weight_reps,upper_back,[],machine,False
60,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,2,Lat Pulldown (Cable),Srednio sseroki uchwyt,6A6C31A5,,0,warmup,42.5,10.0,,,,6A6C31A5,Lat Pulldown (Cable),weight_reps,lats,[],machine,False
61,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,2,Lat Pulldown (Cable),Srednio sseroki uchwyt,6A6C31A5,,1,normal,60.0,10.0,,,,6A6C31A5,Lat Pulldown (Cable),weight_reps,lats,[],machine,False
62,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,2,Lat Pulldown (Cable),Srednio sseroki uchwyt,6A6C31A5,,2,normal,60.0,10.0,,,,6A6C31A5,Lat Pulldown (Cable),weight_reps,lats,[],machine,False
63,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,2,Lat Pulldown (Cable),Srednio sseroki uchwyt,6A6C31A5,,3,normal,70.0,4.0,,,,6A6C31A5,Lat Pulldown (Cable),weight_reps,lats,[],machine,False
64,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,2,Lat Pulldown (Cable),Srednio sseroki uchwyt,6A6C31A5,,4,dropset,60.0,6.0,,,,6A6C31A5,Lat Pulldown (Cable),weight_reps,lats,[],machine,False
65,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,2,Lat Pulldown (Cable),Srednio sseroki uchwyt,6A6C31A5,,5,normal,60.0,8.0,,,,6A6C31A5,Lat Pulldown (Cable),weight_reps,lats,[],machine,False
66,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,3,Face Pull,,BE640BA0,,0,normal,36.0,10.0,,,,BE640BA0,Face Pull,weight_reps,shoulders,[],machine,False
67,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,3,Face Pull,,BE640BA0,,1,normal,36.0,10.0,,,,BE640BA0,Face Pull,weight_reps,shoulders,[],machine,False
68,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,4,Bicep Curl (Cable),,ADA8623C,,0,normal,50.0,10.0,,,,ADA8623C,Bicep Curl (Cable),weight_reps,biceps,[],machine,False
69,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,4,Bicep Curl (Cable),,ADA8623C,,1,normal,50.0,10.0,,,,ADA8623C,Bicep Curl (Cable),weight_reps,biceps,[],machine,False
70,d7d58b5f-6027-4d25-a0a2-7c34e39acde4,Plecy,,2024-08-26T18:02:08+00:00,2024-08-26T19:13:01+00:00,4,Bicep Curl (Cable),,ADA8623C,,2,normal,50.0,8.0,,,,ADA8623C,Bicep Curl (Cable),weight_reps,biceps,[],machine,False
71,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,0,Incline Bench Press (Barbell),Po drugiej rozgrzewkowej byl hold 80 na nadgarstakch- next time wez 90,50DFDFAB,,0,warmup,20.0,16.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
72,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,0,Incline Bench Press (Barbell),Po drugiej rozgrzewkowej byl hold 80 na nadgarstakch- next time wez 90,50DFDFAB,,1,warmup,40.0,5.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
73,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,0,Incline Bench Press (Barbell),Po drugiej rozgrzewkowej byl hold 80 na nadgarstakch- next time wez 90,50DFDFAB,,2,normal,70.0,7.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
74,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,0,Incline Bench Press (Barbell),Po drugiej rozgrzewkowej byl hold 80 na nadgarstakch- next time wez 90,50DFDFAB,,3,failure,70.0,6.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
75,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,0,Incline Bench Press (Barbell),Po drugiej rozgrzewkowej byl hold 80 na nadgarstakch- next time wez 90,50DFDFAB,,4,normal,60.0,10.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
76,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,0,Incline Bench Press (Barbell),Po drugiej rozgrzewkowej byl hold 80 na nadgarstakch- next time wez 90,50DFDFAB,,5,normal,60.0,7.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
77,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,0,Incline Bench Press (Barbell),Po drugiej rozgrzewkowej byl hold 80 na nadgarstakch- next time wez 90,50DFDFAB,,6,dropset,40.0,7.0,,,,50DFDFAB,Incline Bench Press (Barbell),weight_reps,chest,"['triceps', 'shoulders']",barbell,False
78,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,1,Bent Over Row (Barbell),,55E6546F,,0,normal,60.0,10.0,,,,55E6546F,Bent Over Row (Barbell),weight_reps,upper_back,[],barbell,False
79,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,1,Bent Over Row (Barbell),,55E6546F,,1,normal,65.0,10.0,,,,55E6546F,Bent Over Row (Barbell),weight_reps,upper_back,[],barbell,False
80,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,1,Bent Over Row (Barbell),,55E6546F,,2,normal,65.0,10.0,,,,55E6546F,Bent Over Row (Barbell),weight_reps,upper_back,[],barbell,False
81,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,1,Bent Over Row (Barbell),,55E6546F,,3,normal,65.0,8.0,,,,55E6546F,Bent Over Row (Barbell),weight_reps,upper_back,[],barbell,False
82,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,1,Bent Over Row (Barbell),,55E6546F,,4,dropset,40.0,8.0,,,,55E6546F,Bent Over Row (Barbell),weight_reps,upper_back,[],barbell,False
83,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,2,Chest Fly (Machine),Next time zrob na lawce zeby poprawic technike,78683336,,0,normal,68.0,10.0,,,,78683336,Chest Fly (Machine),weight_reps,chest,[],machine,False
84,8aba46d4-05df-4d7d-b2c9-4ba4895deb0d,FÆH góra core,,2024-08-21T16:09:52+00:00,2024-08-21T17:36:46+00:00,2,Chest Fly (Machine),Next time zrob na lawce zeby poprawic technike,78683336,,1,normal,68.0,8.0,,,,78683336,Chest Fly (Machine),weight_reps,chest,[],machine,False
